clip_id,system,hyp_missing,der,miss,false_alarm,confusion,jer,ref_speech_sec,err_miss_sec,err_fa_sec,err_conf_sec,n_ref_speakers,n_hyp_speakers,spk_count_correct,spk_count_err,duration,overlap_frac_of_speech,language
RZUZyvRzi80__000000000_000336000,ic_lid_fallback__sortformer,False,0.31513409961685784,0.1404029168211589,0.007013966135211876,0.16771721666048708,0.37612019251941387,323.63999999999993,45.439999999999856,2.269999999999971,54.28000000000003,4,3,0,-1,336.0,0.0001,Punjabi
SZ7ay4OjfAE__000000000_000897000,ic_lid_fallback__sortformer,True,1.0,1.0,0.0,0.0,1.0,1011.579999999999,1011.579999999999,0.0,0.0,5,0,0,-5,897.0,0.1794,Telugu
T3I2T-cfhG4__000160000_000210000,ic_lid_fallback__sortformer,False,0.10964445390674894,0.027464338939748856,0.06450926123057253,0.017670853736427544,0.12761006639981531,46.970000000000006,1.290000000000004,3.0299999999999923,0.8300000000000018,2,2,1,0,50.0,0.0,Devanagari (hi/mr)
TU3M6wSQV_g__000099000_000171000,ic_lid_fallback__sortformer,False,0.19315895372233366,0.048692152917504915,0.02830315224681402,0.11616364855801471,0.3697426016668105,74.54999999999997,3.62999999999999,2.1099999999999843,8.659999999999993,2,2,1,0,72.0,0.0451,Telugu
Tlha36rSd5o__000240000_000374000,ic_lid_fallback__sortformer,False,0.1601503158231389,0.08531222515391372,0.06644279203645957,0.008395298632765627,0.13361950745013285,125.07000000000002,10.669999999999991,8.31,1.0499999999999972,2,2,1,0,134.0,0.0,Tamil
TrPnW5kLAyQ__000093000_000513000,ic_lid_fallback__sortformer,False,0.23921141322251263,0.16506601120036532,0.035729670830905245,0.03841573119124206,0.283237981409461,394.62999999999965,65.14000000000011,14.100000000000126,15.15999999999984,4,4,1,0,420.0,0.0501,Devanagari (hi/mr)
U_EHjxThUgc__000181000_000289000,ic_lid_fallback__sortformer,False,0.14405345211581339,0.053986636971047074,0.04953229398663707,0.040534521158129215,0.1662264866323994,112.25,6.060000000000034,5.560000000000011,4.550000000000004,3,3,1,0,108.0,0.0529,Bengali
VHlIFsHPWbk__000023000_000470000,ic_lid_fallback__sortformer,False,0.1239805695440971,0.037902758589955336,0.016466865724853792,0.06961094522928797,0.18636671993481127,448.78,17.010000000000154,7.389999999999885,31.239999999999853,4,4,1,0,447.0,0.0269,Odia
VKY0uuZ6Om8__000575000_000935000,ic_lid_fallback__sortformer,False,0.3964041300045303,0.1639602260533652,0.08474616686935155,0.14769773708181352,0.473808504857657,419.3699999999995,68.75999999999968,35.539999999999914,61.94000000000006,3,3,1,0,360.0,0.1718,Devanagari (hi/mr)
VY_4x1scS-Y__000013000_000121000,ic_lid_fallback__sortformer,False,0.4824410941590681,0.08702717342240666,0.022208179109867172,0.37320574162679426,0.6333727764710607,110.76999999999992,9.63999999999998,2.459999999999985,41.339999999999975,4,3,0,-1,108.0,0.0427,Tamil
0AEEA8NyVwY__000011000_000609000,ic_lid_fallback__sortformer_stream,False,0.05907479617157041,0.02915632754342448,0.02850053172633804,0.0014179369018078895,0.06669792692146885,564.2,16.45000000000009,16.079999999999924,0.8000000000000114,3,3,1,0,598.0,0.0047,Devanagari (hi/mr)
0SoItGfM_sY__000007000_000088000,ic_lid_fallback__sortformer_stream,False,0.41064529975676056,0.06825010731148969,0.12533981971669747,0.21705537272857336,0.7479741436437688,69.89000000000001,4.770000000000016,8.759999999999987,15.169999999999996,5,3,0,-2,81.0,0.0,Kannada
0VEwL9XZ0LY__000261000_000557000,ic_lid_fallback__sortformer_stream,False,0.5514118826253758,0.12152213735181283,0.06435558013341197,0.365534165140151,0.715040887108191,289.32999999999987,35.15999999999999,18.620000000000076,105.75999999999985,2,3,0,1,296.0,0.0355,Devanagari (hi/mr)
0esIFSOAcFs__000000000_000913000,ic_lid_fallback__sortformer_stream,False,0.3853475658506017,0.03214200825428319,0.006320361286976596,0.34688519630934195,0.5507209077787394,925.5799999999988,29.7499999999994,5.84999999999979,321.0700000000003,3,3,1,0,913.0,0.0232,Gujarati
0p6cktLGIfY__000012000_000930000,ic_lid_fallback__sortformer_stream,False,0.4346084446048354,0.14770840851678055,0.13362203777216405,0.15327799831589073,0.6822605959816587,831.2999999999992,122.78999999999954,111.07999999999987,127.41999999999985,6,4,0,-2,918.0,0.0329,Gujarati
13VBh0Z6QmE__000000000_000904000,ic_lid_fallback__sortformer_stream,False,0.43100960454525017,0.03040312034991232,0.025206294809939012,0.3754001893853988,0.5493444493900298,887.079999999999,26.97000000000019,22.360000000000674,333.0099999999992,4,4,1,0,904.0,0.029,Tamil
1LFl5JEipII__000000000_000597000,ic_lid_fallback__sortformer_stream,False,0.6562394375718245,0.1377002636382072,0.04346650442777047,0.4750726695058468,0.783056108452947,591.7199999999983,81.47999999999973,25.72000000000027,281.1099999999989,5,4,0,-1,597.0,0.1006,Bengali
2HGP34TNvjg__000084000_000194000,ic_lid_fallback__sortformer_stream,False,0.5684447930966855,0.06305157874092955,0.07727005295155903,0.428123161404197,0.631952278013793,101.98,6.429999999999995,7.87999999999999,43.66000000000001,2,3,0,1,110.0,0.0128,Odia
2LN6vb7EBn0__000098000_000394000,ic_lid_fallback__sortformer_stream,False,0.5646808658974445,0.03586990622930219,0.09777948199532907,0.4310314776728133,0.6953881317249735,286.8699999999999,10.289999999999914,28.05000000000004,123.6499999999999,3,4,0,1,296.0,0.0238,Tamil
2T4pjueLrsk__000677000_001290000,ic_lid_fallback__sortformer_stream,False,0.677145800375263,0.17256539494499826,0.12183142636400474,0.38274897906625993,0.7218390359471983,543.619999999999,93.80999999999977,66.23000000000013,208.06999999999982,4,4,1,0,613.0,0.0342,Gujarati
2gGHQgj9yno__000000000_000099000,ic_lid_fallback__sortformer_stream,False,0.33128514892730654,0.1522599458446157,0.08873151426786051,0.09029368881483033,0.5219736249944438,96.02000000000001,14.620000000000001,8.519999999999968,8.670000000000009,4,3,0,-1,99.0,0.0798,Gujarati
2iMXYxBTwbM__000339000_000401000,ic_lid_fallback__sortformer_stream,False,0.8040966386554622,0.25227591036414554,0.27871148459383727,0.27310924369747935,0.8020606887425551,57.120000000000005,14.409999999999993,15.919999999999987,15.600000000000023,3,2,0,-1,62.0,0.1275,Devanagari (hi/mr)
37dND_0r6S8__000060000_000222000,ic_lid_fallback__sortformer_stream,False,0.48444813081343696,0.10480478701344866,0.13419041412405971,0.2454529296759286,0.5373771006798024,168.78999999999996,17.689999999999994,22.650000000000034,41.42999999999998,2,3,0,1,162.0,0.0896,Tamil
4Qg2jWP6_T0__000136000_000202000,ic_lid_fallback__sortformer_stream,False,0.8212814320215936,0.1643699389117772,0.22346924279016894,0.4334422503196475,0.7920425636387542,70.38999999999999,11.569999999999995,15.72999999999999,30.509999999999984,3,2,0,-1,66.0,0.2093,Punjabi
6-726qTlYeg__000102000_000162000,ic_lid_fallback__sortformer_stream,False,0.5389806173725771,0.11414213926776734,0.14773869346733665,0.27709978463747315,0.5388096543121208,69.64999999999999,7.949999999999994,10.289999999999996,19.3,2,3,0,1,60.0,0.161,Malayalam
6ZeRgvDHwcI__000006000_000100000,ic_lid_fallback__sortformer_stream,False,0.697630331753555,0.3837282780410745,0.16603475513428165,0.147867298578199,0.6369071581936736,63.29999999999998,24.29000000000001,10.510000000000025,9.359999999999994,2,2,1,0,94.0,0.0125,Gujarati
6f6TLzlP8Wk__000082000_000144000,ic_lid_fallback__sortformer_stream,False,0.5459330956019699,0.10918661912039408,0.12922397690609608,0.3075224995754797,0.5914351447403314,58.89000000000001,6.430000000000009,7.609999999999999,18.110000000000003,2,2,1,0,62.0,0.051,Punjabi
7L4gi7Ncc0s__000090000_000148000,ic_lid_fallback__sortformer_stream,False,0.16687623495599058,0.07328902460930481,0.04167415124842824,0.05191305909825753,0.24190388018858106,55.67,4.079999999999999,2.3200000000000003,2.889999999999997,2,2,1,0,58.0,0.0,Malayalam
7WhVNRHbjIY__000091000_001089000,ic_lid_fallback__sortformer_stream,False,0.34885820925472577,0.014748966569009089,0.025855841393426313,0.30825340129229034,0.48007593560722306,996.6799999999997,14.699999999999974,25.77000000000013,307.22999999999985,5,4,0,-1,998.0,0.0133,Tamil
7YfsQPYY-W0__000351000_000411000,ic_lid_fallback__sortformer_stream,False,0.5836575875486384,0.13525291828793773,0.13867704280155638,0.3097276264591443,0.6109829977643397,64.24999999999997,8.689999999999996,8.909999999999993,19.900000000000013,2,2,1,0,60.0,0.1219,Odia
7c9ePKgqams__000299000_000869000,ic_lid_fallback__sortformer_stream,False,0.542217884768308,0.033109231547748356,0.04227210294223959,0.4668365502783201,0.7607205234911869,553.3199999999999,18.320000000000118,23.390000000000008,258.31000000000006,4,4,1,0,570.0,0.0055,Telugu
7k-xDqNjESc__000073000_000981000,ic_lid_fallback__sortformer_stream,False,0.4551855524237139,0.09916554328813912,0.097561247340101,0.2584587617954737,0.7127606186087518,897.5899999999988,89.01000000000067,87.57000000000114,231.98999999999896,4,3,0,-1,908.0,0.0421,Malayalam
83gP2vLH7UY__000255000_002005000,ic_lid_fallback__sortformer_stream,False,0.7288537007858612,0.13365498478190616,0.09680371106174422,0.4983950049422109,0.7911726098820852,2043.6199999999933,273.13999999999817,197.83000000000106,1018.5299999999977,5,4,0,-1,1750.0,0.2022,Devanagari (hi/mr)
86mMTUeDiR8__000181000_001079000,ic_lid_fallback__sortformer_stream,False,0.5716212112008737,0.12518981959545578,0.11892121727510113,0.3275101743303168,0.7207604084163427,823.1499999999985,103.04999999999924,97.88999999999932,269.5899999999998,5,4,0,-1,898.0,0.0517,Bengali
87Zbup3ohcw__000106000_000445000,ic_lid_fallback__sortformer_stream,False,0.3931282211463373,0.05731688271122932,0.05697329376854576,0.2788380446665622,0.6258996403833739,320.15,18.350000000000065,18.239999999999924,89.26999999999988,4,3,0,-1,339.0,0.0152,Tamil
8Ve4SWhlrrA__000000000_000070000,ic_lid_fallback__sortformer_stream,False,0.04889515749882451,0.001253721987149323,0.024134148252624877,0.023507287259050307,0.38098091483356533,63.809999999999995,0.0799999999999983,1.5399999999999934,1.5,2,2,1,0,70.0,0.0,Odia
8mvORuRHw2U__000000000_001197000,ic_lid_fallback__sortformer_stream,False,0.5723355070213562,0.05955215126108392,0.06089776765690152,0.4518855881033707,0.6680428709136406,1159.3199999999968,69.03999999999962,70.59999999999887,523.8799999999983,4,4,1,0,1197.0,0.0417,Gujarati
8o7jKmq6HsM__000030000_001770000,ic_lid_fallback__sortformer_stream,False,0.6207009721263418,0.0615359369872001,0.024563448502201095,0.5346015866369406,0.7554391779879154,1767.2599999999984,108.74999999999915,43.40999999999987,944.7799999999988,6,4,0,-2,1740.0,0.0471,Devanagari (hi/mr)
8pkp-lpMJP0__000326000_000926000,ic_lid_fallback__sortformer_stream,False,0.4783051918217326,0.16090914311968796,0.050970594991960036,0.2664254537100845,0.7646205841782485,696.4799999999987,112.07000000000005,35.500000000000256,185.55999999999932,8,4,0,-4,600.0,0.2032,Telugu
8r2Nltl0W4o__000259000_000320000,ic_lid_fallback__sortformer_stream,False,0.17118894918598931,0.04982733103108058,0.03584936688044731,0.08551225127446144,0.569016393442623,60.81,3.03000000000001,2.180000000000001,5.2,2,1,0,-1,61.0,0.0227,Punjabi
90uAd6xpTPo__000016000_000408000,ic_lid_fallback__sortformer_stream,False,0.5539454257122544,0.03119702520916492,0.02753322032044603,0.49521518018264343,0.764247591676548,365.7400000000001,11.409999999999982,10.069999999999935,181.12000000000006,4,2,0,-2,392.0,0.0067,Devanagari (hi/mr)
